stock_code,fiscal_year,neg_KRFPC1,KRFPC2
000650,2024,-1.7015293038482266,-0.05908834838904308
000660,2022,0.9165508040751594,-0.090954799633443
000660,2023,1.0647073371278424,-0.1951322568153054
000660,2024,1.2860249801349173,-0.11959294480221301
000670,2022,1.1059115988695571,0.21800974182797322
000670,2023,1.079190561649028,0.33333067277018075
000670,2024,-0.04896477496555258,-0.06043618283314935
000680,2022,0.1516494895495153,0.3644456773660227
000680,2023,0.4214802491590613,-0.21453335278417743
000680,2024,0.45891135305248304,-0.09598505641382515
000700,2022,-0.916307607693773,-0.14984550539944802
000700,2023,-1.7000337308597742,-0.1864744972297415
000720,2022,0.47709956643406765,0.9225706502459654
000720,2023,0.7563829547491789,0.7962484884686848
000720,2024,0.9832451717690689,0.6813833607860793
000760,2022,-1.4847104792596344,-0.6141805703471693
000760,2023,-2.230540184623515,-0.5498901960476177
000760,2024,-2.22501584349708,-0.5581842552040638
000810,2022,0.01688229900657171,0.024365659879049432
000810,2023,-0.7164313576262318,1.130593733572669
000810,2024,-0.7882075165194313,1.002974345831701
000850,2022,-2.3051844057804267,-0.14122243221257286
000850,2023,-1.3560972151153317,-0.14944576441323032
000850,2024,-1.762000477145578,-0.1651403309573715
000860,2022,-0.39400473059763674,0.8662543130005808
000860,2023,-0.5805745270524932,0.6850895013129448
000860,2024,-0.5191609444925586,0.8091910692577508
000880,2022,2.161682928595581,-0.12841774020325836
000880,2023,1.1736973711917282,-0.19284872388416707
000880,2024,1.9017939584039651,-0.3346692251720021
000890,2022,-0.8153856597933973,0.3494130524112137
000890,2023,-1.079783681607448,0.22063727518928886
000890,2024,-0.1919358678391576,-0.0349543870188465
000910,2022,1.9286970642369483,-0.3623934151404372
000910,2023,1.4819634698882729,-0.5365589789684823
000910,2024,1.5268440924828177,-0.5392974697627236
000950,2022,-1.3736035279360432,-0.1134685938001197
000950,2023,-0.5613944104281295,0.23717051570981298
000970,2022,-0.11230360211055927,-0.242605887953691
000970,2023,-0.08873915641271268,-0.19036591192326027
000970,2024,-0.9708336260571369,-0.0632702149365748
000990,2022,0.33725688935430526,0.0967840942645744
000990,2023,-0.8205492907379189,1.2981826833546144
000990,2024,-0.5115481688578647,0.2813307998926071
001020,2022,-0.6924310151519953,-0.10170231858830334
001020,2023,-1.1969550461397778,-0.3991142175563602
001020,2024,-1.1969550461397778,-0.3991142175563602
001040,2022,1.4599565560919885,-0.06730027049609809
001040,2023,1.4832626697653601,0.021085731427950415
001040,2024,1.3471780146455874,-0.0161241475927055
001060,2022,-0.5199610919317326,1.0886471485375078
001060,2023,-0.5300425797189822,1.373503375190383
001060,2024,-0.7673980685627456,1.2121858878656115
001070,2022,-1.9040912541356583,-0.20878369217537565
001070,2023,-2.5351498333860687,-0.4016328732534483
001070,2024,-2.5605958211206064,-0.6480728682613548
001120,2022,0.015471176452882117,-0.07013234874778272
001120,2023,0.15820950273932297,-0.1391501994445502
001120,2024,-0.13206911083603093,-0.288823330147623
001130,2022,-0.5348639495592042,0.13071754698351448
001130,2023,-0.923091441689298,0.9648112502279619
001130,2024,-1.112846442379304,0.44014387532414095
001140,2022,-0.49702250178274887,-0.24480712893849998
